"Periodo","Total","Sector_Bancario","Residentes_Extranjero","Residentes_Pais","Siefores","Sociedades_Inversion","Reportos_Banxico","Garantias_Banxico","Aseguradoras","Otros_Residentes_Pais","Valores_Adquiridos_Banxico"
2006-10-16,1574233.93,157454.88,124727.36,1449506.57,375395.56,240290.55,42743.2,NA,NA,633622.36,NA
2006-10-17,1573634.56,147677.33,121575.37,1452059.18,378377.83,241986.45,45167.78,NA,NA,638849.78,NA
2006-10-18,1573551.4,149154.78,122846.7,1450704.69,371845.48,237184.23,50282.48,NA,NA,642237.69,NA
2006-10-19,1590459.22,147077.11,123087.05,1467372.16,373306.76,250321.73,63577.52,NA,NA,633089.02,NA
2006-10-20,1591692.98,148599.12,127449.95,1464243.03,377468.61,244414.01,85640.42,NA,NA,608120.85,NA
2006-10-23,1590851.27,141314.68,127550.69,1463300.58,377428.43,236357.45,88603.94,NA,NA,619596.06,NA
2006-10-24,1593002.87,135609.51,127119.2,1465883.67,374960.37,246395.2,90641.84,NA,NA,618276.72,NA
2006-10-25,1592329.81,147801.58,128429.28,1463900.53,379097.72,238001.57,93840.86,NA,NA,605158.77,NA
2006-10-26,1594753.81,135897.31,124617.11,1470136.7,379412.33,253954.27,95966.6,NA,NA,604906.16,NA
2006-10-27,1593778.76,135181.46,122098,1471680.75,380282.17,252349.55,92343.18,NA,NA,611524.36,NA
2006-10-30,1592327.14,141253.26,123732.47,1468594.67,378847.2,245563.88,97343.18,NA,NA,605587.12,NA
2006-10-31,1594238.29,139760.55,119331.11,1474907.17,375750.76,245440.17,116900.18,NA,NA,597055.49,NA
2006-11-01,1613451.17,133253.21,121242.91,1492208.26,378685.33,249094.03,128655.95,NA,NA,602519.72,NA
2006-11-03,1612680.36,158251.08,116516,1496164.35,378570.97,251342.96,112633.9,NA,NA,595365.41,NA
2006-11-06,1611010.31,144498,118014.55,1492995.76,375423.78,258459.03,116053.62,NA,NA,598561.3,NA
2006-11-07,1611052.11,150755.46,118001.43,1493050.68,375571.8,259511.53,114929.5,NA,NA,592282.37,NA
2006-11-08,1612728.74,150320.62,115058.17,1497670.57,376030.54,255742.11,109955.61,NA,NA,605621.67,NA
2006-11-09,1602760.45,154191.79,116120.21,1486640.24,375148.04,248660.01,102616.56,NA,NA,606023.81,NA
2006-11-10,1600766.03,152453.14,115827.33,1484938.7,373997.54,253508.8,100180.4,NA,NA,604798.8,NA
2006-11-13,1602041.18,158782.72,113959.05,1488082.12,373901.2,252368,92014.19,NA,NA,611015.99,NA
2006-11-14,1601796.74,134077.1,113557.05,1488239.68,376128.29,245378.13,96158.37,NA,NA,636497.77,NA
2006-11-15,1612116.84,159161.04,126815.4,1485301.44,376535.69,248048.45,100459.27,NA,NA,601096.96,NA
2006-11-16,1626645.24,144788.63,120963.19,1505682.04,376722.08,254758.82,110138.68,NA,NA,619273.82,NA
2006-11-17,1627165.38,153688.43,120297.92,1506867.46,375555.5,251606.05,113685.43,NA,NA,612332.03,NA
2006-11-21,1629869.9,153324.87,120167.01,1509702.89,376378.52,248209.45,118683.67,NA,NA,613106.36,NA
2006-11-22,1628392.37,153256.01,125001.81,1503390.55,376182.65,254841.81,114624.02,NA,NA,604486.04,NA
2006-11-23,1638423.52,150175.13,123244.6,1515178.92,378076.71,245563.23,126137.07,NA,NA,615226.76,NA
2006-11-24,1638823.83,159753.87,122476.57,1516347.25,375126.69,254048.86,133654.59,NA,NA,593763.21,NA
2006-11-27,1637478.35,136827.88,124429.93,1513048.41,377096.93,251067.22,137705.1,NA,NA,610351.26,NA
2006-11-28,1647637.81,146094.45,132139.94,1515497.86,378410.39,255042.52,145018.14,NA,NA,590932.35,NA
2006-11-29,1647988.31,136021.31,133546.51,1514441.79,376381.47,253944.42,140588.98,NA,NA,607505.59,NA
2006-11-30,1669605.28,158173.67,129591.52,1540013.76,380984.66,253955.3,144342.04,NA,NA,602558.06,NA
2006-12-04,1668200.09,127860.63,134297.79,1533902.3,381599.12,255554.29,136413.15,NA,NA,632475.08,NA
2006-12-05,1669679.46,149516.07,133417.24,1536262.22,385023.87,255466.78,124984.77,NA,NA,621270.7,NA
2006-12-06,1673670.99,156555.79,133379.76,1540291.22,382947.92,245043.06,116217.98,NA,NA,639526.45,NA
2006-12-07,1677164.7,186253.85,134120.61,1543044.08,383183.17,254642.5,111624.32,NA,NA,607340.22,NA
2006-12-08,1680286.21,179483.04,131900.66,1548385.54,385159.68,247836.72,99808.28,NA,NA,636097.8,NA
2006-12-11,1679269.25,170950.5,131388.77,1547880.47,385602.16,255927.96,94600.7,NA,NA,640799.13,NA
2006-12-13,1682654.66,181945.86,136114.06,1546540.6,383867.99,243766.46,103421.19,NA,NA,633539.07,NA
2006-12-14,1697091.9,152621.12,135049.1,1562042.8,388270.46,253622.81,116650.25,NA,NA,650878.13,NA
2006-12-15,1696199.76,148780.11,132113.63,1564086.12,385867.8,244615.5,124792.28,NA,NA,660030.41,NA
2006-12-18,1695515.76,198254.29,129180.88,1566334.88,382394.3,246071.32,127426.95,NA,NA,612187.99,NA
2006-12-19,1694810.63,182484.09,127426.76,1567383.86,382758.29,248120.16,131340.86,NA,NA,622680.44,NA
2006-12-20,1693490.88,174249.62,130919.6,1562571.28,381053.51,248886.51,125869.32,NA,NA,632512.3,NA
2006-12-21,1694883.62,168104.81,132936.48,1561947.14,382193.18,239161.63,140698.42,NA,NA,631789.08,NA
2006-12-22,1694774.05,168799.85,129687.42,1565086.63,378676.15,243717.35,147418.58,NA,NA,626474.68,NA
2006-12-26,1694826.66,161529.59,133309.33,1561517.33,381785.49,246912,141549.15,NA,NA,629741.08,NA
2006-12-27,1694629.06,154615.58,132300.78,1562328.27,378190.15,238056.01,137754.88,NA,NA,653711.63,NA
2006-12-28,1696750.43,176166.07,133069.61,1563680.82,388546.52,246968.9,119356.1,NA,NA,632643.22,NA
2006-12-29,1697028.72,164363.51,128523.79,1568504.92,389241.5,242834.99,124054.98,NA,NA,648009.92,NA
2007-01-02,1694665.01,151680.48,130607.6,1564057.41,388756.61,243836.91,112095.55,NA,NA,667687.83,NA
2007-01-03,1695456.89,170120.54,135925.17,1559531.72,387169.66,244562.47,97553.87,NA,NA,660125.16,NA
2007-01-04,1699261.82,150372.64,134876.66,1564385.15,390052.14,249179.73,107466,NA,NA,667314.61,NA
2007-01-05,1700740.93,168273.97,130135.75,1570605.18,390974.79,265323.73,96338.23,NA,NA,649694.44,NA
2007-01-08,1703560.07,173800.25,135586.44,1567973.62,390844.78,255661.46,82857.07,NA,NA,664810.04,NA
2007-01-09,1705584.73,148465.03,136592.69,1568992.03,388177.38,261789.96,83568.66,NA,NA,686990.98,NA
2007-01-10,1707084.43,169778.3,135511.92,1571572.5,391480.38,260258.7,77173.23,NA,NA,672881.87,NA
2007-01-11,1723774.33,147483.08,133978.47,1589795.86,386564.08,262068.99,84752.9,NA,NA,708926.78,NA
2007-01-12,1724131.05,166324.31,136801.99,1587329.05,387986.57,260698.97,85522.27,NA,NA,686796.93,NA
2007-01-15,1724360.26,162651.21,133032.44,1591327.81,387791.41,254030.11,85556.46,NA,NA,701298.61,NA
2007-01-16,1724711.03,188230.09,138756.02,1585955.01,387398.31,256722.15,91765.19,NA,NA,661839.25,NA
2007-01-17,1726873.72,162322.76,137723.09,1589150.63,387833.95,262459.73,88272.03,NA,NA,688262.15,NA
2007-01-18,1724008.69,172494.59,138900.09,1585108.59,387555.12,254011.89,84563.75,NA,NA,686483.22,NA
2007-01-19,1721230.92,173912.01,137466.34,1583764.57,387866.64,256184.71,84073.36,NA,NA,681727.82,NA
2007-01-22,1722345.78,154905.29,139031.44,1583314.34,386017.22,253834.56,106362.12,NA,NA,682195.14,NA
2007-01-23,1723581.59,185245.17,135547.1,1588034.49,387644.72,251786.97,116480.18,NA,NA,646877.43,NA
2007-01-24,1723310.71,171721.11,142031.71,1581279,388926.59,264338.09,108738.08,NA,NA,647555.11,NA
2007-01-25,1738970.69,187639.98,144001.36,1594969.32,388880.98,256490.1,106302.24,NA,NA,655656.01,NA
2007-01-26,1738437.45,170765.83,146557.82,1591879.62,385522.29,260729.62,105927.17,NA,NA,668934.67,NA
2007-01-29,1738351.43,181633.05,146559.34,1591792.09,387969.52,259138.66,102036.24,NA,NA,661014.59,NA
2007-01-30,1736831.84,165562.27,139886.32,1596945.51,390274.1,259554.92,107005.57,NA,NA,674548.62,NA
2007-01-31,1736337.17,167234.38,145192.29,1591144.87,389192.1,253103.29,102124.29,NA,NA,679490.79,NA
2007-02-01,1747897.28,167968.28,145549.98,1602347.3,394616.75,257493.09,109153.44,NA,NA,673115.73,NA
2007-02-02,1747922.88,165298.7,145804.54,1602118.34,388024.67,258415.72,102650.63,NA,NA,687728.6,NA
2007-02-06,1746557.82,156693.55,145412.11,1601145.71,387460.65,252859.55,103391.25,NA,NA,700740.68,NA
2007-02-07,1747307.44,179930.8,146440.46,1600866.97,385655.95,249376.24,100003.79,NA,NA,685900.17,NA
2007-02-08,1767541.82,159395.11,146912.07,1620629.74,383618.78,256679,98297.57,NA,NA,722639.26,NA
2007-02-09,1770278.37,154974.99,148664.76,1621613.6,390239.54,251261.86,94588.18,NA,NA,730549.01,NA
2007-02-12,1769870.88,164311.63,147700.98,1622169.89,390764.29,258077.4,120949.78,NA,NA,688066.77,NA
2007-02-13,1771825.92,162880.49,146545.67,1625280.24,392756.03,258563.02,107715.39,NA,NA,703365.29,NA
2007-02-14,1774455.35,162361.7,147794.29,1626661.05,388998.2,266761.86,100879.13,NA,NA,707660.15,NA
2007-02-15,1769403.64,148962.19,148842.71,1620560.93,391675.73,265854.84,106565.54,NA,NA,707502.63,NA
2007-02-16,1766477.51,168414.66,140288.03,1626189.47,392854.99,259497.42,100746.95,NA,NA,704675.43,NA
2007-02-19,1766271.09,179059.81,140487.2,1625783.89,396131.97,257305.95,99481.86,NA,NA,693804.27,NA
2007-02-20,1768277.88,170515.73,144810.05,1623467.82,393386.96,258916.92,92025.18,NA,NA,708623.01,NA
2007-02-21,1766639.64,168090.09,147075.35,1619564.29,389023.2,257191.39,88011.87,NA,NA,717247.72,NA
2007-02-22,1782072.38,172688.43,144394.05,1637678.33,391548.93,265760.64,91899.61,NA,NA,715780.7,NA
2007-02-23,1780570.93,161178.93,143935.7,1636635.22,391763.74,259012.07,102525.72,NA,NA,722154.75,NA
2007-02-26,1779545.22,149667.13,144454.56,1635090.66,393306.15,257654.82,109016.3,NA,NA,725446.25,NA
2007-02-27,1782483.21,141102.31,143358.95,1639124.25,390676.2,259970.77,113514.56,NA,NA,733860.4,NA
2007-02-28,1775183.64,152934.22,144330.72,1630852.91,390100.13,253505.18,109423.02,NA,NA,724890.35,NA
2007-03-01,1785115.62,159672.84,137163.28,1647952.34,391626.88,265577.29,106075.89,NA,NA,724999.42,NA
2007-03-02,1781173.23,146901.77,142184.27,1638988.96,391214.07,266953.76,100233.31,NA,NA,733686.04,NA
2007-03-05,1783478.8,144231.98,145770.01,1637708.78,394496.13,267704.73,102075.8,NA,NA,729200.13,NA
2007-03-06,1782463.85,142809.73,145041.52,1637422.32,394255.58,274065.53,92299.56,NA,NA,733991.89,NA
2007-03-07,1783941.92,167798.81,149421.82,1634520.1,390818.02,249348.89,71744.21,NA,NA,754810.15,NA
2007-03-08,1770765.53,164408.28,145725.87,1625039.65,392013.4,267393.59,68972.64,NA,NA,732251.73,NA
2007-03-09,1768714.98,164137.24,142280.1,1626434.88,394956.64,262684.6,59086.02,NA,NA,745570.36,NA
2007-03-12,1765937.85,150800.26,146604.59,1619333.26,390877.64,259964.22,64014.34,NA,NA,753676.78,NA
2007-03-13,1767615.7,159489.76,145442.11,1622173.58,390876.53,269191.73,72291.54,NA,NA,730324.01,NA
2007-03-14,1766978.21,158887.82,144847.53,1622130.68,391433.64,269066.87,56227.17,NA,NA,746515.15,NA
2007-03-15,1776980.28,160966.58,143599.09,1633381.19,389699.85,267797.46,60866.97,NA,NA,754050.31,NA
2007-03-16,1779078.29,169908.06,146953.54,1632124.74,391398.17,269436.81,50961.3,NA,NA,750420.37,NA
