"Fecha_Subasta","Fecha_Vencimiento","Moneda","Tasa_Corte","Monto","Tipo_Operacion","Tenor","Duracion"
2013-10-02,2021-03-10,"UVR",4.03,85153.5054931134,"SUBASTA","LP",6.5308967224169
2013-10-02,2033-03-25,"UVR",4.33,79999.8471443476,"SUBASTA","LP",14.2438114647103
2013-10-07,2018-11-21,"COP",6.129,734.616168,"NO COMPETITIVA","LP",4.43040166396394
2013-10-07,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",2.50902646901634
2013-10-07,2022-05-04,"COP",0,0,"NO COMPETITIVA","LP",7.02659046978738
2013-10-07,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",11.2403749098774
2013-10-09,2018-11-21,"COP",6.129,174999.863115,"SUBASTA","LP",4.42492221190914
2013-10-09,2022-05-04,"COP",6.84,199999.809324,"SUBASTA","LP",6.55020830980855
2013-10-09,2028-04-28,"COP",7.313,124999.954946,"SUBASTA","LP",9.5165021137304
2013-10-15,2017-05-17,"UVR",3.305,84519.9202760123,"NO COMPETITIVA","LP",3.35282393243149
2013-10-15,2021-03-10,"UVR",4.037,65781.0632320744,"NO COMPETITIVA","LP",6.49502388019506
2013-10-15,2033-03-25,"UVR",4.334,61746.2813179145,"NO COMPETITIVA","LP",14.2064683745907
2013-10-16,2017-05-17,"UVR",3.09,72078.526283544,"SUBASTA","LP",3.35111204841056
2013-10-16,2021-03-10,"UVR",3.873,67223.433153096,"SUBASTA","LP",6.49827778015651
2013-10-16,2033-03-25,"UVR",4.19,110753.649090611,"SUBASTA","LP",14.2656984825796
2013-10-21,2018-11-21,"COP",6.137,174235.925877,"NO COMPETITIVA","LP",4.3918854441206
2013-10-21,2022-05-04,"COP",6.855,199863.201434,"NO COMPETITIVA","LP",6.51622795393306
2013-10-21,2028-04-28,"COP",7.334,124979.634297,"NO COMPETITIVA","LP",9.47831615919182
2013-10-23,2018-11-21,"COP",5.66,158218.14,"SUBASTA","LP",4.39591012188246
2013-10-23,2022-05-04,"COP",6.389,162896.88,"SUBASTA","LP",6.54490381835384
2013-10-23,2028-04-28,"COP",6.66,238884.863552,"SUBASTA","LP",9.64258274444727
2013-10-28,2017-05-17,"UVR",3.09,71021.2605620308,"NO COMPETITIVA","LP",3.31823533608179
2013-10-28,2021-03-10,"UVR",3.873,66275.5381637444,"NO COMPETITIVA","LP",6.46540106782775
2013-10-28,2033-03-25,"UVR",4.192,110311.264123736,"NO COMPETITIVA","LP",14.2319637638192
2013-11-05,2018-11-21,"COP",0,0,"NO COMPETITIVA","LP",4.46691253951528
2013-11-05,2022-05-04,"COP",0,0,"NO COMPETITIVA","LP",6.94713841499286
2013-11-05,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",11.1609228550829
2014-01-08,2019-04-17,"UVR",3,195756.595092,"SUBASTA","LP",4.79382238200826
2014-01-08,2021-03-10,"UVR",3.262,61375.4043732,"SUBASTA","LP",6.29022165375417
2014-01-08,2033-03-25,"UVR",3.93,43023.0449783988,"SUBASTA","LP",14.146448285369
2014-01-15,2019-09-11,"COP",6.18,499999.6806,"SUBASTA","LP",4.77466544678348
2014-01-20,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.8044718668629
2014-01-20,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.36862157534247
2014-01-20,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.6128424657534
2014-01-22,2019-04-17,"UVR",2.997,300181.950199079,"SUBASTA","LP",4.75551119561592
2014-01-27,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.88248118850087
2014-01-29,2019-09-11,"COP",6.399,499999.889899,"SUBASTA","LP",4.73107724606358
2014-02-03,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.76611570247934
2014-02-05,2019-04-17,"UVR",3.406,142589.817677808,"SUBASTA","LP",4.60423932357009
2014-02-05,2021-03-10,"UVR",3.75,81856.2029674575,"SUBASTA","LP",6.19590511052908
2014-02-05,2033-03-25,"UVR",4.199,75672.189572628,"SUBASTA","LP",13.9549875397052
2014-02-10,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.84412502411731
2014-02-12,2019-09-11,"COP",6.493,229999.978513,"SUBASTA","LP",4.6904703829366
2014-02-12,2024-07-24,"COP",6.971,160937.67294,"SUBASTA","LP",6.97636334435412
2014-02-12,2028-04-28,"COP",7.531,109062.31,"SUBASTA","LP",9.11612357197743
2014-02-17,2021-03-10,"UVR",3.77,81277.0717707754,"NO COMPETITIVA","LP",6.16230157205173
2014-02-17,2033-03-25,"UVR",4.201,75705.3946918207,"NO COMPETITIVA","LP",13.9212524788085
2014-02-19,2019-04-17,"UVR",3.45,102947.510768978,"SUBASTA","LP",4.67197412376308
2014-02-19,2021-03-10,"UVR",3.778,76839.285989037,"SUBASTA","LP",6.15653127170927
2014-02-19,2033-03-25,"UVR",4.18,120375.904892726,"SUBASTA","LP",13.924781893772
2014-02-24,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.80576885973375
2014-02-24,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.79191128506197
2014-02-24,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.8568132660418
2014-02-26,2019-09-11,"COP",6.599,172484.942724,"SUBASTA","LP",4.64957261464779
2014-02-26,2024-07-24,"COP",7.179,179503.403202,"SUBASTA","LP",6.91157790292711
2014-02-26,2028-04-28,"COP",7.747,148011.64,"SUBASTA","LP",9.02297988890416
2014-03-03,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.68940337371222
2014-03-03,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.25355308219178
2014-03-03,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.4977739726027
2014-03-05,2019-04-17,"UVR",3.479,137720.590217581,"SUBASTA","LP",4.6331787867274
2014-03-05,2021-03-10,"UVR",3.77,84625.2080568732,"SUBASTA","LP",6.11846595561337
2014-03-05,2033-03-25,"UVR",4.23,77716.445116432,"SUBASTA","LP",13.8649622783678
2014-03-10,2019-09-11,"COP",6.619,171593.224536,"NO COMPETITIVA","LP",4.61621592924478
2014-03-10,2024-07-24,"COP",7.228,178425.241784,"NO COMPETITIVA","LP",6.87246912014449
2014-03-10,2028-04-28,"COP",7.768,147739.885958,"NO COMPETITIVA","LP",8.98477056727816
2014-03-12,2019-09-11,"COP",6.552,242535,"SUBASTA","LP",4.612343855902
2014-03-12,2024-07-24,"COP",7.11,130497.400807,"SUBASTA","LP",6.88199371396451
2014-03-12,2028-04-28,"COP",7.723,126967.4,"SUBASTA","LP",8.99071685639517
2014-03-17,2019-04-17,"UVR",3.478,4938.28554790652,"NO COMPETITIVA","LP",4.60031722282983
2014-03-17,2021-03-10,"UVR",3.779,84485.1093053614,"NO COMPETITIVA","LP",6.30258660613836
2014-03-17,2033-03-25,"UVR",4.245,73495.8254359096,"NO COMPETITIVA","LP",13.8256372887181
2014-03-19,2019-04-17,"UVR",3.4,131624.666578733,"SUBASTA","LP",4.59601834787561
2014-03-19,2021-03-10,"UVR",3.648,111178.971811489,"SUBASTA","LP",6.30030050953847
2014-03-19,2033-03-25,"UVR",4.129,57398.3135631284,"SUBASTA","LP",13.8699132431804
2014-03-25,2019-09-11,"COP",6.561,242088.271728,"NO COMPETITIVA","LP",4.57651158906084
2014-03-25,2024-07-24,"COP",7.142,130329.59974,"NO COMPETITIVA","LP",6.84230966933698
2014-03-25,2028-04-28,"COP",7.736,126911.685934,"NO COMPETITIVA","LP",8.95180014165207
2014-03-26,2019-09-11,"COP",5.84,156531.18,"SUBASTA","LP",4.59097508844749
2014-03-26,2024-07-24,"COP",6.399,157273.50856,"SUBASTA","LP",6.93375015751898
2014-03-26,2028-04-28,"COP",6.809,186195.12,"SUBASTA","LP",9.18326211419917
2014-03-31,2019-04-17,"UVR",3.432,131802.058361131,"NO COMPETITIVA","LP",2.14704014738783
2014-03-31,2021-03-10,"UVR",3.687,110869.223113741,"NO COMPETITIVA","LP",2.83982649449819
2014-03-31,2033-03-25,"UVR",4.189,57516.4820640277,"NO COMPETITIVA","LP",2.16829977243063
2014-04-02,2019-04-17,"UVR",3.15,129120.948796623,"SUBASTA","LP",4.56143277469842
2014-04-02,2021-03-10,"UVR",3.38,94736.7320386352,"SUBASTA","LP",6.26844421417853
2014-04-02,2033-03-25,"UVR",3.98,76146.0380591287,"SUBASTA","LP",14.374396642368
2014-04-07,2019-09-11,"COP",5.964,156273.109824,"NO COMPETITIVA","LP",4.57651158906084
2014-04-07,2024-07-24,"COP",6.476,157120.209896,"NO COMPETITIVA","LP",6.84230966933698
2014-04-07,2028-04-28,"COP",6.88,185821.579927,"NO COMPETITIVA","LP",8.95180014165207
2014-04-09,2019-09-11,"COP",5.489,175790.765,"SUBASTA","LP",4.56092964341192
2014-04-09,2024-07-24,"COP",6.138,234209.080034,"SUBASTA","LP",6.92833622205319
2014-04-09,2028-04-28,"COP",6.538,189999.848533,"SUBASTA","LP",9.21287798602131
2014-04-14,2019-04-17,"UVR",3.172,129166.938967909,"NO COMPETITIVA","LP",4.52822506423908
2014-04-14,2021-03-10,"UVR",3.402,94899.59539093,"NO COMPETITIVA","LP",6.23503560513422
2014-04-14,2033-03-25,"UVR",4.013,76273.6454780054,"NO COMPETITIVA","LP",14.3291943311909
2014-04-21,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.6523442021995
2014-04-21,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.63848662752772
2014-04-21,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.7033886085076
2014-04-23,2019-04-17,"UVR",2.769,104161.387573392,"SUBASTA","LP",4.66285309664043
2014-04-23,2021-03-10,"UVR",3.138,132679.603332209,"SUBASTA","LP",6.21674107529717
2014-04-23,2033-03-25,"UVR",3.805,63213.8016974135,"SUBASTA","LP",14.381908259948
2014-04-30,2019-09-11,"COP",5.605,153459.6,"SUBASTA","LP",4.50065351444422
2014-04-30,2024-07-24,"COP",6.12,243544.780119,"SUBASTA","LP",6.87307094440401
2014-04-30,2028-04-28,"COP",6.61,202995.48,"SUBASTA","LP",9.71756888920943
2014-05-05,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.65281259108132
2014-05-05,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.25621389668262
2014-05-05,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.6201553093098
2014-05-07,2019-04-17,"UVR",2.825,104321.207050834,"SUBASTA","LP",4.62402374625818
2014-05-07,2021-03-10,"UVR",3.139,87620.38510944,"SUBASTA","LP",6.17836088992669
2014-05-07,2033-03-25,"UVR",3.818,108236.85429864,"SUBASTA","LP",14.3387385669986
2014-05-12,2019-09-11,"COP",5.875,6578.58,"NO COMPETITIVA","LP",4.46137694529241
2014-05-12,2024-07-24,"COP",6.376,242383.291921,"NO COMPETITIVA","LP",6.80788910517771
2014-05-12,2028-04-28,"COP",6.859,202797.5292,"NO COMPETITIVA","LP",9.6314049341407
2014-05-14,2019-09-11,"COP",5.92,199999.82901,"SUBASTA","LP",4.45482842369583
2014-05-14,2024-07-24,"COP",6.27,253060.953565,"SUBASTA","LP",6.81579513684103
2014-05-14,2028-04-28,"COP",6.799,146938.591752,"SUBASTA","LP",9.63878444692194
2014-05-19,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.61445642669776
2014-05-19,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.21785773229906
2014-05-19,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.5817991449263
2014-05-21,2019-04-17,"UVR",2.809,105679.30768101,"SUBASTA","LP",4.58580282387236
2014-05-21,2021-03-10,"UVR",3.133,133409.93131761,"SUBASTA","LP",6.14014884219387
2014-05-21,2033-03-25,"UVR",3.83,61244.9786753996,"SUBASTA","LP",14.2959365064601
2014-05-26,2019-09-11,"COP",5.954,199968.479766,"NO COMPETITIVA","LP",4.421143511082
2014-05-26,2024-07-24,"COP",6.328,248624.485566,"NO COMPETITIVA","LP",6.77559586997578
2014-05-26,2028-04-28,"COP",6.832,146909.738262,"NO COMPETITIVA","LP",9.59883674855746
2014-05-28,2019-09-11,"COP",5.84,274999.721628,"SUBASTA","LP",4.41837234872146
2014-05-28,2024-07-24,"COP",6.219,184999.831804,"SUBASTA","LP",6.78387458520231
2014-05-28,2028-04-28,"COP",6.797,139999.868784,"SUBASTA","LP",9.60085671316948
2014-06-03,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.5733605362868
2014-06-03,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.1767618418881
2014-06-03,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.5407032545153
2014-06-04,2019-04-17,"UVR",2.924,110931.957355352,"SUBASTA","LP",4.54647378929424
2014-06-04,2021-03-10,"UVR",3.219,137764.010373307,"SUBASTA","LP",6.09972487949118
2014-06-04,2033-03-25,"UVR",3.89,51413.337787812,"SUBASTA","LP",14.2353129472702
2014-06-09,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.51809762685703
2014-06-09,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.50424005218526
2014-06-09,2028-04-28,"COP",6.812,137752.03725,"NO COMPETITIVA","LP",9.56476645316639
2014-06-11,2019-09-11,"COP",5.871,230820.815,"SUBASTA","LP",4.37928015937406
2014-06-11,2024-07-24,"COP",6.289,225371.045133,"SUBASTA","LP",6.7366844627579
2014-06-11,2028-04-28,"COP",6.804,143808,"SUBASTA","LP",9.56100098447961
2014-06-16,2019-04-17,"UVR",2.924,110163.897235408,"NO COMPETITIVA","LP",4.51359707696548
2014-06-16,2021-03-10,"UVR",3.226,115190.689102473,"NO COMPETITIVA","LP",6.06667965677634
2014-06-16,2033-03-25,"UVR",3.892,46568.4643495854,"NO COMPETITIVA","LP",14.2016929023815
2014-06-18,2019-04-17,"UVR",3.016,125024.868989001,"SUBASTA","LP",4.50733795975552
2014-06-18,2021-03-10,"UVR",3.329,120520.426439086,"SUBASTA","LP",6.05871719181511
2014-06-18,2033-03-25,"UVR",3.999,54560.106645975,"SUBASTA","LP",14.1563434863517
2014-06-24,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.47700173644607
2014-06-24,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.4631441617743
2014-06-24,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.8764443120905
2014-06-25,2019-09-11,"COP",6.06,224999.888479,"SUBASTA","LP",4.33642951478512
2014-06-25,2024-07-24,"COP",6.392,225773.991247,"SUBASTA","LP",6.68531960803854
2014-06-25,2028-04-28,"COP",6.936,149225.892282,"SUBASTA","LP",9.4943376692723
2014-07-01,2019-04-17,"UVR",3.066,124150.890245494,"NO COMPETITIVA","LP",4.47129727987262
2014-07-01,2021-03-10,"UVR",3.335,82878.2574403854,"NO COMPETITIVA","LP",6.02295590970048
2014-07-01,2033-03-25,"UVR",4.01,41990.8467096768,"NO COMPETITIVA","LP",14.1166169896825
2014-07-02,2019-04-17,"UVR",2.8,162472.81596928,"SUBASTA","LP",4.4708103881739
2014-07-02,2021-03-10,"UVR",3.1,81230.9531743488,"SUBASTA","LP",6.02587259292688
2014-07-02,2033-03-25,"UVR",3.75,56434.27804416,"SUBASTA","LP",14.2104593959195
2014-07-07,2019-09-11,"COP",6.092,5481.85,"NO COMPETITIVA","LP",4.30279062619648
2014-07-07,2024-07-24,"COP",6.46,224508.990948,"NO COMPETITIVA","LP",6.64384811914597
2014-07-07,2028-04-28,"COP",6.964,148516.457551,"NO COMPETITIVA","LP",9.45544925299801
2014-07-09,2019-09-11,"COP",6.149,189841.965,"SUBASTA","LP",4.2959526840254
2014-07-09,2024-07-24,"COP",6.51,305654.314856,"SUBASTA","LP",6.63204572395724
2014-07-09,2028-04-28,"COP",7,104503.53,"SUBASTA","LP",9.44223683711457
2014-07-14,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",4.46103176916351
2014-07-14,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",6.06443307476481
2014-07-14,2033-03-25,"UVR",4.032,55271.9504439799,"NO COMPETITIVA","LP",14.0727741524732
2014-07-16,2019-04-17,"UVR",3.12,146488.636547666,"SUBASTA","LP",4.42974280479991
2014-07-16,2021-03-10,"UVR",3.38,112615.133088976,"SUBASTA","LP",5.98077298130181
2014-07-16,2033-03-25,"UVR",3.975,41026.4805482,"SUBASTA","LP",14.0885912769011
2014-07-21,2019-09-11,"COP",6.158,187596.61097,"NO COMPETITIVA","LP",4.26286137219388
2014-07-21,2024-07-24,"COP",6.535,105172.09556,"NO COMPETITIVA","LP",6.59600651633732
2014-07-21,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.8024717093508
2014-07-23,2019-09-11,"COP",6,200360.171448,"SUBASTA","LP",4.26114532587499
2014-07-23,2024-07-24,"COP",6.5,237378.00528,"SUBASTA","LP",6.59495436714558
2014-07-23,2028-04-28,"COP",7,162261.75,"SUBASTA","LP",9.403880672731
2014-07-28,2019-04-17,"UVR",3.123,146312.99554912,"NO COMPETITIVA","LP",4.3968406032492
2014-07-28,2021-03-10,"UVR",3.389,112207.330914753,"NO COMPETITIVA","LP",5.94767871105375
2014-07-28,2033-03-25,"UVR",3.979,40403.7787481494,"NO COMPETITIVA","LP",14.0542219053639
2014-08-04,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.36467296932279
2014-08-04,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.71986301369863
2014-08-04,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.7641155449672
2014-08-06,2019-04-17,"UVR",2.86,148703.738471816,"SUBASTA","LP",4.37441270759665
2014-08-06,2021-03-10,"UVR",3.297,107964.060154232,"SUBASTA","LP",5.92524274047197
2014-08-06,2033-03-25,"UVR",3.858,43432.0902143258,"SUBASTA","LP",14.0745940064913
2014-08-13,2019-09-11,"COP",5.977,230464,"SUBASTA","LP",4.20415820737663
2014-08-13,2024-07-24,"COP",6.679,255999.770452,"SUBASTA","LP",7.04595742194163
2014-08-13,2028-04-28,"COP",7.129,113535.831924,"SUBASTA","LP",9.31860356315072
2014-08-19,2019-04-17,"UVR",2.88,55447.3708861251,"NO COMPETITIVA","LP",4.3386270643634
2014-08-19,2021-03-10,"UVR",3.303,106225.787592201,"NO COMPETITIVA","LP",5.88948157710669
2014-08-19,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",15.3297443504057
2014-08-20,2019-04-17,"UVR",2.869,174831.216860222,"SUBASTA","LP",4.33598040813457
2014-08-20,2021-03-10,"UVR",3.2,98825.517236992,"SUBASTA","LP",5.889223208009
2014-08-20,2033-03-25,"UVR",3.895,26380.250977584,"SUBASTA","LP",14.0224955806175
2014-08-25,2019-09-11,"COP",5.993,229693.76209,"NO COMPETITIVA","LP",4.17090090331863
2014-08-25,2024-07-24,"COP",6.696,255738.59776,"NO COMPETITIVA","LP",7.01135418876262
2014-08-25,2028-04-28,"COP",7.138,112914.205155,"NO COMPETITIVA","LP",9.28378939651848
2014-08-27,2019-09-11,"COP",5.86,189999.814347,"SUBASTA","LP",4.16858246303716
2014-08-27,2024-07-24,"COP",0,0,"SUBASTA","LP",7.65684931506849
2014-08-27,2028-04-28,"COP",0,0,"SUBASTA","LP",10.7011018463371
2014-09-01,2019-04-17,"UVR",2.889,173721.507847481,"NO COMPETITIVA","LP",4.30293446505153
2014-09-01,2021-03-10,"UVR",3.212,98001.7798531143,"NO COMPETITIVA","LP",5.85605774314448
2014-09-01,2033-03-25,"UVR",3.903,25428.0676129455,"NO COMPETITIVA","LP",13.9866444192371
2014-09-08,2019-09-11,"COP",5.887,189422.15215,"NO COMPETITIVA","LP",4.1350645304983
2014-09-08,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.62397260273973
2014-09-08,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",10.6682251340083
2015-01-07,2019-04-17,"UVR",2.032,108740.857914864,"SUBASTA","LP",3.95944953595272
2015-01-07,2021-03-10,"UVR",2.868,121555.720666584,"SUBASTA","LP",5.5136150974843
2015-01-07,2033-03-25,"UVR",3.949,120310.203422294,"SUBASTA","LP",13.6188347306922
2015-01-14,2019-09-11,"COP",5.77,99999.84278,"SUBASTA","LP",4.06190515512991
2015-01-14,2024-07-24,"COP",6.847,99999.897754,"SUBASTA","LP",6.60696518763011
2015-01-14,2030-09-18,"COP",7.51,499999.611921,"SUBASTA","LP",9.43770117493458
2015-01-19,2019-04-17,"UVR",2.033,53759.6747574482,"NO COMPETITIVA","LP",3.92656448368857
2015-01-19,2021-03-10,"UVR",2.876,121189.472491076,"NO COMPETITIVA","LP",5.48054753422889
2015-01-19,2033-03-25,"UVR",3.952,120392.003184269,"NO COMPETITIVA","LP",13.5848399057337
2015-01-21,2019-04-17,"UVR",1.967,129168.106211139,"SUBASTA","LP",3.92163515949892
2015-01-21,2021-03-10,"UVR",2.678,161460.527493833,"SUBASTA","LP",5.47978003324746
2015-01-21,2033-03-25,"UVR",3.793,59417.2846072976,"SUBASTA","LP",13.6384036699508
2015-01-26,2019-09-11,"COP",5.812,99827.437963,"NO COMPETITIVA","LP",4.02844658342773
2015-01-26,2024-07-24,"COP",6.891,99999.300555,"NO COMPETITIVA","LP",6.56961211119788
2015-01-26,2030-09-18,"COP",7.51,499938.861609,"NO COMPETITIVA","LP",9.40482446260581
2015-01-28,2019-09-11,"COP",5.15,99999.773685,"SUBASTA","LP",4.03210449418034
2015-01-28,2024-07-24,"COP",6.455,99999.959137,"SUBASTA","LP",6.60840611110567
2015-01-28,2030-09-18,"COP",7.247,499999.875449,"SUBASTA","LP",9.47527703443949
2015-02-02,2019-04-17,"UVR",1.948,129208.476701055,"NO COMPETITIVA","LP",3.88891670142004
2015-02-02,2021-03-10,"UVR",2.681,161627.781888153,"NO COMPETITIVA","LP",5.44683210819885
2015-02-02,2033-03-25,"UVR",3.804,41245.7564682684,"NO COMPETITIVA","LP",13.6014564903272
2015-02-04,2019-04-17,"UVR",1.55,140102.746069697,"SUBASTA","LP",3.88674035370868
2015-02-04,2021-03-10,"UVR",2.377,125014.658859499,"SUBASTA","LP",5.44854067011119
2015-02-04,2033-03-25,"UVR",3.785,84923.9809331297,"SUBASTA","LP",13.6030065057548
2015-02-09,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",4.06778285134449
2015-02-09,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.20205479452055
2015-02-09,2030-09-18,"COP",7.256,48.7,"NO COMPETITIVA","LP",9.43980199906011
2015-02-11,2019-09-11,"COP",5.39,99999.806346,"SUBASTA","LP",3.99044405765175
2015-02-11,2024-07-24,"COP",6.65,99999.664431,"SUBASTA","LP",6.55027187097238
2015-02-11,2030-09-18,"COP",7.587,499999.923722,"SUBASTA","LP",9.33875827071465
2015-02-16,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",3.8665112212183
2015-02-16,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",5.46991252681961
2015-02-16,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",14.8338539394468
2015-02-18,2019-04-17,"UVR",1.709,97153.4502720013,"SUBASTA","LP",3.84706733297341
2015-02-18,2021-03-10,"UVR",2.577,116584.179327781,"SUBASTA","LP",5.40546196026006
2015-02-18,2033-03-25,"UVR",3.889,136446.925952859,"SUBASTA","LP",13.5260955462212
2015-02-23,2019-09-11,"COP",5.445,99999.045384,"NO COMPETITIVA","LP",3.95680877370355
2015-02-23,2024-07-24,"COP",6.73,99998.264978,"NO COMPETITIVA","LP",6.50927016161551
2015-02-23,2030-09-18,"COP",7.588,244300.204607,"NO COMPETITIVA","LP",9.30559285637821
2015-02-25,2019-09-11,"COP",5.18,149999.912175,"SUBASTA","LP",3.95497965332169
2015-02-25,2024-07-24,"COP",6.492,199999.899141,"SUBASTA","LP",6.52794395463201
2015-02-25,2030-09-18,"COP",7.35,349999.446944,"SUBASTA","LP",9.36882755810573
2015-03-02,2019-04-17,"UVR",0,0,"NO COMPETITIVA","LP",3.82815505683474
2015-03-02,2021-03-10,"UVR",0,0,"NO COMPETITIVA","LP",5.43155636243605
2015-03-02,2033-03-25,"UVR",0,0,"NO COMPETITIVA","LP",14.7954977750633
2015-03-04,2019-04-17,"UVR",1.83,82952.7508725551,"SUBASTA","LP",3.80770660286621
2015-03-04,2021-03-10,"UVR",2.65,129952.135148453,"SUBASTA","LP",5.36537592445324
2015-03-04,2033-03-25,"UVR",3.93,137099.391067954,"SUBASTA","LP",13.4724878143397
2015-03-09,2019-09-11,"COP",0,0,"NO COMPETITIVA","LP",3.99107052257737
2015-03-09,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",7.12534246575343
2015-03-09,2030-09-18,"COP",0,0,"NO COMPETITIVA","LP",11.376981409002
2015-03-11,2019-09-11,"COP",5.678,169999.9379,"SUBASTA","LP",3.90975403243215
2015-03-11,2024-07-24,"COP",6.955,259999.983474,"SUBASTA","LP",6.44254981179631
2015-03-11,2030-09-18,"COP",7.725,269999.903732,"SUBASTA","LP",9.22220752064759
2015-03-16,2019-04-17,"UVR",1.857,238.064880105,"NO COMPETITIVA","LP",3.77460544460043
2015-03-16,2021-03-10,"UVR",2.67,70959.8141991771,"NO COMPETITIVA","LP",5.51108123995322
2015-03-16,2033-03-25,"UVR",3.94,56404.862961133,"NO COMPETITIVA","LP",13.4358867588136
2015-03-18,2019-04-17,"UVR",1.78,117379.985881912,"SUBASTA","LP",3.76976580292232
2015-03-18,2021-03-10,"UVR",2.597,134769.757882594,"SUBASTA","LP",5.50668761832696
2015-03-18,2033-03-25,"UVR",3.9,98034.0632223292,"SUBASTA","LP",13.4452942152737
2015-03-24,2019-09-11,"COP",5.7,169744.30468,"NO COMPETITIVA","LP",3.87383317990275
2015-03-24,2024-07-24,"COP",6.958,259808.016064,"NO COMPETITIVA","LP",6.40662791829707
2015-03-24,2030-09-18,"COP",7.729,269967.875,"NO COMPETITIVA","LP",9.18543643528211
2015-03-25,2019-09-11,"COP",5.549,204509.2104,"SUBASTA","LP",3.8731812370276
2015-03-25,2024-07-24,"COP",6.79,300811.91,"SUBASTA","LP",6.42098053664258
2015-03-25,2030-09-18,"COP",7.602,194678.861682,"SUBASTA","LP",9.21935926954263
